Year,Round,College,Branch,Category,CutoffRank
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Elec.,2BG,27768
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Elec.,2BK,145515
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Elec.,3AG,13897
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Elec.,3BG,11441
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Elec.,GM,10198
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Elec.,GMR,27919
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Elec.,SCG,52810
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Elec.,SCR,71685
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Elec.,STG,49756
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,1G,6521
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,2AG,5396
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,2AK,10522
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,2AR,9281
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,2BG,5141
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,3AG,3988
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,3AR,4731
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,3BG,4524
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,3BR,9067
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,GM,3712
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,GMK,5573
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,GMR,4514
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,SCG,26964
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,SCK,43666
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,SCR,29790
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,STG,32856
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Info.Science,STR,48585
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Aero Space,2AG,20037
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Aero Space,2AK,87063
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Aero Space,2BG,26194
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Aero Space,3AG,21859
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Aero Space,3BG,15392
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Aero Space,GM,15222
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Aero Space,GMK,50862
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Aero Space,GMR,17121
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Aero Space,SCG,55919
2024,Extended,M S Ramaiah Institute of Technology Bangalore,Aero Space,STG,121021
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Artificial,1G,14654
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Artificial,2AG,12216
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Artificial,2AR,20313
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Artificial,3AG,7879
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Artificial,3AK,11616
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Artificial,3BG,9742
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Artificial,GM,7404
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Artificial,GMR,9641
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Artificial,SCG,36061
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Artificial,SCR,52338
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Artificial,STG,39831
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. and,1G,18637
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. and,2AG,18764
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. and,3BG,15845
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. and,GM,12599
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. and,GMK,23691
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. and,GMR,17008
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. and,SCG,56209
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. and,SCR,73750
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. and,STG,52339
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. and,STK,70152
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. and,STR,75202
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computer Sc.,1G,18589
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computer Sc.,1R,33996
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computer Sc.,2AG,18773
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computer Sc.,2BG,16324
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computer Sc.,3AG,12895
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computer Sc.,3AR,18396
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computer Sc.,3BG,13832
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computer Sc.,GM,12852
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computer Sc.,GMK,22427
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computer Sc.,GMR,13764
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computer Sc.,SCG,54210
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computer Sc.,STG,51428
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Civil,GM,270615
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,1G,9558
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,1R,19580
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,2AG,8335
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,2AK,19874
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,2AR,11400
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,2BG,11832
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,2BR,21445
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,3AG,7594
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,3BG,7629
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,3BR,10910
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,GM,5996
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,GMK,10925
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,GMR,8671
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,SCG,30857
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,SCK,31957
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,SCR,37197
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,STG,32818
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,STK,38900
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Computers,STR,39796
2024,Extended,Dayananda Sagar College of Engineering Bangalore,CS- Cyber,2AG,13938
2024,Extended,Dayananda Sagar College of Engineering Bangalore,CS- Cyber,2AR,16316
2024,Extended,Dayananda Sagar College of Engineering Bangalore,CS- Cyber,2BG,15791
2024,Extended,Dayananda Sagar College of Engineering Bangalore,CS- Cyber,2BK,33606
2024,Extended,Dayananda Sagar College of Engineering Bangalore,CS- Cyber,3AG,11276
2024,Extended,Dayananda Sagar College of Engineering Bangalore,CS- Cyber,3BG,12174
2024,Extended,Dayananda Sagar College of Engineering Bangalore,CS- Cyber,GM,10393
2024,Extended,Dayananda Sagar College of Engineering Bangalore,CS- Cyber,GMR,13247
2024,Extended,Dayananda Sagar College of Engineering Bangalore,CS- Cyber,SCG,33945
2024,Extended,Dayananda Sagar College of Engineering Bangalore,CS- Cyber,SCR,91375
2024,Extended,Dayananda Sagar College of Engineering Bangalore,CS- Cyber,STG,46189
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. Engg-,1G,16250
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. Engg-,2AG,12731
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. Engg-,2AR,13618
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. Engg-,2BG,9332
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. Engg-,3AG,10049
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. Engg-,3BG,8768
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. Engg-,3BK,11218
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. Engg-,GM,8159
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. Engg-,GMR,12099
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. Engg-,SCG,41855
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. Engg-,SCR,53914
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Comp. Sc. Engg-,STG,40851
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,1G,20421
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,1R,27141
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,2AG,18347
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,2AK,18504
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,2AR,21193
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,2BG,21879
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,2BR,37779
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,3AG,13895
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,3BG,14131
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,3BR,17535
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,GM,12028
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,GMK,16788
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,GMR,15766
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,SCG,68520
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,SCK,91115
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,SCR,78254
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,STG,50219
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,STK,58763
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Electronics,STR,51184
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec. Inst.,1G,95492
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec. Inst.,2AG,47371
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec. Inst.,2BG,78524
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec. Inst.,3AG,43979
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec. Inst.,3AR,94001
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec. Inst.,3BG,54374
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec. Inst.,GM,34295
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec. Inst.,GMK,59681
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec. Inst.,GMR,46741
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec. Inst.,SCG,117676
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec. Inst.,STG,67912
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec.,1G,41390
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec.,1R,43561
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec.,2AG,36558
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec.,2AR,52684
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec.,2BG,28103
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec.,3AG,26554
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec.,3BG,32864
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec.,GM,24117
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec.,GMK,40917
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec.,GMR,33339
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec.,SCG,166337
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec.,STG,136596
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Elec.,STR,141114
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Robotics and AI,1G,19375
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Robotics and AI,2AG,24933
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Robotics and AI,2AR,38462
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Robotics and AI,2BG,32746
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Robotics and AI,3AG,22288
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Robotics and AI,3BG,14923
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Robotics and AI,GM,14439
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Robotics and AI,GMK,41475
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Robotics and AI,GMR,20970
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Robotics and AI,SCG,69855
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Robotics and AI,SCR,93557
2024,Extended,Dayananda Sagar College of Engineering Bangalore,Robotics and AI,STG,60801
2024,Extended,Bangalore Institute of Technology Bangalore,Artificial,1G,15444
2024,Extended,Bangalore Institute of Technology Bangalore,Artificial,2AG,13220
2024,Extended,Bangalore Institute of Technology Bangalore,Artificial,2AR,21275
2024,Extended,Bangalore Institute of Technology Bangalore,Artificial,2BG,15730
2024,Extended,Bangalore Institute of Technology Bangalore,Artificial,3AG,9548
2024,Extended,Bangalore Institute of Technology Bangalore,Artificial,3BG,10529
2024,Extended,Bangalore Institute of Technology Bangalore,Artificial,GM,9152
2024,Extended,Bangalore Institute of Technology Bangalore,Artificial,GMK,10062
2024,Extended,Bangalore Institute of Technology Bangalore,Artificial,GMR,13133
2024,Extended,Bangalore Institute of Technology Bangalore,Artificial,SCG,42114
2024,Extended,Bangalore Institute of Technology Bangalore,Artificial,SCR,95653
2024,Extended,Bangalore Institute of Technology Bangalore,Artificial,STG,38112
2024,Extended,Bangalore Institute of Technology Bangalore,Civil,GM,247597
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,1G,13997
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,1R,24799
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,2AG,12167
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,2AK,18942
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,2AR,13751
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,2BG,13046
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,2BR,14436
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,3AG,10123
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,3BG,10408
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,3BR,14865
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,GM,8598
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,GMK,17210
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,GMR,9984
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,SCG,38447
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,SCK,45214
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,SCR,52466
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,STG,35922
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,STK,48744
2024,Extended,Bangalore Institute of Technology Bangalore,Computers,STR,43092
2024,Extended,Bangalore Institute of Technology Bangalore,Comp. Sc. Engg-,1G,20534
2024,Extended,Bangalore Institute of Technology Bangalore,Comp. Sc. Engg-,1K,29425
